,ID,Session,Pi,Location,Date,Time,Species,Nest,Activity,Activity_t1,Temperature,Humidity
1244,12,8D3C,Pi04,Königsberg,6/14/2023,11:51:00 PM,Tetramorium caespitum,D,1,2,17.368,53.512
1245,12,4D53,Pi04,Königsberg,6/15/2023,12:12:00 AM,Tetramorium caespitum,D,2,1,16.296,56.351
1246,12,6112,Pi04,Königsberg,6/15/2023,12:33:00 AM,Tetramorium caespitum,D,3,2,15.652,57.887
1247,12,58C2,Pi04,Königsberg,6/15/2023,12:54:00 AM,Tetramorium caespitum,D,2,3,14.098,65.551
1248,12,C7BB,Pi04,Königsberg,6/15/2023,01:15:00 AM,Tetramorium caespitum,D,2,2,13.401,63.762
1249,12,C3A7,Pi04,Königsberg,6/15/2023,01:36:00 AM,Tetramorium caespitum,D,1,2,9.682,71.148
1250,12,3330,Pi04,Königsberg,6/15/2023,01:57:00 AM,Tetramorium caespitum,D,1,1,9.262,78.232
1251,12,5C3E,Pi04,Königsberg,6/15/2023,02:18:00 AM,Tetramorium caespitum,D,3,1,9.188,77.151
1252,12,FCEB,Pi04,Königsberg,6/15/2023,02:39:00 AM,Tetramorium caespitum,D,3,3,8.519,81.098
1253,12,F2F5,Pi04,Königsberg,6/15/2023,03:00:00 AM,Tetramorium caespitum,D,0,3,8.394,82.167
1254,12,FD97,Pi04,Königsberg,6/15/2023,03:21:00 AM,Tetramorium caespitum,D,0,0,7.318,82.268
1255,12,8B4B,Pi04,Königsberg,6/15/2023,03:42:00 AM,Tetramorium caespitum,D,0,0,7.091,84.697
1256,12,47A4,Pi04,Königsberg,6/15/2023,04:04:00 AM,Tetramorium caespitum,D,0,0,7.419,86.814
1257,12,2C84,Pi04,Königsberg,6/15/2023,04:25:00 AM,Tetramorium caespitum,D,0,0,7.444,86.56
1258,12,F4BA,Pi04,Königsberg,6/15/2023,04:46:00 AM,Tetramorium caespitum,D,0,0,6.914,85.337
1259,12,C476,Pi04,Königsberg,6/15/2023,05:07:00 AM,Tetramorium caespitum,D,0,0,10.173,86.719
1260,12,A81C,Pi04,Königsberg,6/15/2023,05:28:00 AM,Tetramorium caespitum,D,1,0,11.053,82.206
1261,12,676C,Pi04,Königsberg,6/15/2023,05:49:00 AM,Tetramorium caespitum,D,0,1,10.883,80.951
1262,12,4DF0,Pi04,Königsberg,6/15/2023,06:10:00 AM,Tetramorium caespitum,D,0,0,11.953,80.808
1263,12,39BC,Pi04,Königsberg,6/15/2023,06:31:00 AM,Tetramorium caespitum,D,1,0,12.63,78.599
1264,12,C986,Pi04,Königsberg,6/15/2023,06:52:00 AM,Tetramorium caespitum,D,0,1,16.415,66.224
1265,12,8D39,Pi04,Königsberg,6/15/2023,07:13:00 AM,Tetramorium caespitum,D,2,0,18.129,60.027
1266,12,121C,Pi04,Königsberg,6/15/2023,07:34:00 AM,Tetramorium caespitum,D,1,2,16.939,63.66
1267,12,D3C6,Pi04,Königsberg,6/15/2023,07:55:00 AM,Tetramorium caespitum,D,1,1,19.96,52.298
1268,12,F482,Pi04,Königsberg,6/15/2023,08:16:00 AM,Tetramorium caespitum,D,3,1,21.127,49.478
1269,12,2AE7,Pi04,Königsberg,6/15/2023,08:37:00 AM,Tetramorium caespitum,D,1,3,19.651,52.193
1270,12,0FCD,Pi04,Königsberg,6/15/2023,08:58:00 AM,Tetramorium caespitum,D,1,1,24.412,39.797
1271,12,C42C,Pi04,Königsberg,6/15/2023,09:19:00 AM,Tetramorium caespitum,D,0,1,23.689,41.158
1272,12,3AC9,Pi04,Königsberg,6/15/2023,09:40:00 AM,Tetramorium caespitum,D,2,0,23.112,41.843
1273,12,FC01,Pi04,Königsberg,6/15/2023,10:01:00 AM,Tetramorium caespitum,D,0,2,24.895,38.466
1274,12,7476,Pi04,Königsberg,6/15/2023,10:22:00 AM,Tetramorium caespitum,D,0,0,27.974,28.775
1275,12,5163,Pi04,Königsberg,6/15/2023,10:43:00 AM,Tetramorium caespitum,D,0,0,27.628,28.679
1276,12,7711,Pi04,Königsberg,6/15/2023,11:04:00 AM,Tetramorium caespitum,D,0,0,28.791,27.845
1277,12,0CF2,Pi04,Königsberg,6/15/2023,11:25:00 AM,Tetramorium caespitum,D,0,0,28.097,28.75
1278,12,AAE8,Pi04,Königsberg,6/15/2023,11:46:00 AM,Tetramorium caespitum,D,0,0,28.394,27.849
1279,12,1114,Pi04,Königsberg,6/15/2023,12:07:00 PM,Tetramorium caespitum,D,0,0,27.358,29.203
1280,12,1762,Pi04,Königsberg,6/15/2023,12:28:00 PM,Tetramorium caespitum,D,0,0,29.991,25.485
1281,12,F29C,Pi04,Königsberg,6/15/2023,12:49:00 PM,Tetramorium caespitum,D,0,0,30.091,25.769
1282,12,2DAE,Pi04,Königsberg,6/15/2023,01:10:00 PM,Tetramorium caespitum,D,0,0,27.284,31.575
1283,12,5CE5,Pi04,Königsberg,6/15/2023,01:31:00 PM,Tetramorium caespitum,D,0,0,26.769,32.206
1284,12,A6D3,Pi04,Königsberg,6/15/2023,01:52:00 PM,Tetramorium caespitum,D,0,0,27.727,32.696
1285,12,5284,Pi04,Königsberg,6/15/2023,02:13:00 PM,Tetramorium caespitum,D,1,0,27.776,29.782
1286,12,8400,Pi04,Königsberg,6/15/2023,02:34:00 PM,Tetramorium caespitum,D,1,1,27.677,26.937
1287,12,3299,Pi04,Königsberg,6/15/2023,02:55:00 PM,Tetramorium caespitum,D,2,1,27.481,29.962
1288,12,FD51,Pi04,Königsberg,6/15/2023,03:16:00 PM,Tetramorium caespitum,D,2,2,27.161,29.732
1289,12,B367,Pi04,Königsberg,6/15/2023,03:37:00 PM,Tetramorium caespitum,D,2,2,25.914,30.984
1290,12,E6FE,Pi04,Königsberg,6/15/2023,03:58:00 PM,Tetramorium caespitum,D,2,2,26.134,30.428
1291,12,74FB,Pi04,Königsberg,6/15/2023,04:19:00 PM,Tetramorium caespitum,D,0,2,26.134,29.852
1292,12,FE29,Pi04,Königsberg,6/15/2023,04:40:00 PM,Tetramorium caespitum,D,1,0,29.14,27.631
1293,12,90A1,Pi04,Königsberg,6/15/2023,05:01:00 PM,Tetramorium caespitum,D,0,1,30.798,26.167
1294,12,BBD0,Pi04,Königsberg,6/15/2023,05:22:00 PM,Tetramorium caespitum,D,0,0,27.949,27.815
1295,12,A246,Pi04,Königsberg,6/15/2023,05:43:00 PM,Tetramorium caespitum,D,1,0,26.867,28.823
1296,12,37BA,Pi04,Königsberg,6/15/2023,06:04:00 PM,Tetramorium caespitum,D,1,1,26.5,29.542
1297,12,60EB,Pi04,Königsberg,6/15/2023,06:25:00 PM,Tetramorium caespitum,D,0,1,26.109,29.714
1298,12,2795,Pi04,Königsberg,6/15/2023,06:46:00 PM,Tetramorium caespitum,D,2,0,25.647,31.906
1299,12,FFA7,Pi04,Königsberg,6/15/2023,07:07:00 PM,Tetramorium caespitum,D,2,2,23.617,36.323
1300,12,4305,Pi04,Königsberg,6/15/2023,07:28:00 PM,Tetramorium caespitum,D,3,2,22.537,39.369
1301,12,8B64,Pi04,Königsberg,6/15/2023,07:49:00 PM,Tetramorium caespitum,D,2,3,21.843,42.122
1302,12,2293,Pi04,Königsberg,6/15/2023,08:10:00 PM,Tetramorium caespitum,D,3,2,20.46,44.375
1303,12,EF51,Pi04,Königsberg,6/15/2023,08:31:00 PM,Tetramorium caespitum,D,2,3,18.794,46.969
1304,12,9BE2,Pi04,Königsberg,6/15/2023,08:52:00 PM,Tetramorium caespitum,D,2,2,16.392,53.832
1305,12,FD5A,Pi04,Königsberg,6/15/2023,09:13:00 PM,Tetramorium caespitum,D,0,2,16.082,53.144
1306,12,810B,Pi04,Königsberg,6/15/2023,09:34:00 PM,Tetramorium caespitum,D,1,0,14.936,55.449
1307,12,E478,Pi04,Königsberg,6/15/2023,09:55:00 PM,Tetramorium caespitum,D,0,1,17.177,56.18
1308,12,A547,Pi04,Königsberg,6/15/2023,10:16:00 PM,Tetramorium caespitum,D,3,0,18.176,52.236
1309,12,8293,Pi04,Königsberg,6/15/2023,10:37:00 PM,Tetramorium caespitum,D,2,3,16.749,56.663
1310,12,1CA1,Pi04,Königsberg,6/15/2023,10:58:00 PM,Tetramorium caespitum,D,1,2,16.558,62.318
1311,12,5942,Pi04,Königsberg,6/15/2023,11:19:00 PM,Tetramorium caespitum,D,3,1,16.939,61.785
1312,12,45DE,Pi04,Königsberg,6/15/2023,11:40:00 PM,Tetramorium caespitum,D,2,3,15.247,64.257
1313,12,5A91,Pi04,Königsberg,6/16/2023,12:01:00 AM,Tetramorium caespitum,D,2,2,13.57,65.982
1314,12,D155,Pi04,Königsberg,6/16/2023,12:22:00 AM,Tetramorium caespitum,D,2,2,13.161,74.48
1315,12,CEA2,Pi04,Königsberg,6/16/2023,12:43:00 AM,Tetramorium caespitum,D,2,2,15.079,73.593
1316,12,4042,Pi04,Königsberg,6/16/2023,01:04:00 AM,Tetramorium caespitum,D,2,2,15.843,70.941
1317,12,3610,Pi04,Königsberg,6/16/2023,01:25:00 AM,Tetramorium caespitum,D,0,2,14.768,92.264
1318,12,D556,Pi04,Königsberg,6/16/2023,01:46:00 AM,Tetramorium caespitum,D,1,0,14.529,93.819
1319,12,D2C8,Pi04,Königsberg,6/16/2023,02:07:00 AM,Tetramorium caespitum,D,0,1,14.361,94.914
1320,12,C754,Pi04,Königsberg,6/16/2023,02:28:00 AM,Tetramorium caespitum,D,1,0,14.433,95.448
1321,12,FC11,Pi04,Königsberg,6/16/2023,02:49:00 AM,Tetramorium caespitum,D,0,1,14.481,95.409
1322,12,EEF5,Pi04,Königsberg,6/16/2023,03:10:00 AM,Tetramorium caespitum,D,1,0,14.505,95.879
1323,12,1717,Pi04,Königsberg,6/16/2023,03:31:00 AM,Tetramorium caespitum,D,0,1,14.529,96.193
1324,12,AEEC,Pi04,Königsberg,6/16/2023,03:52:00 AM,Tetramorium caespitum,D,1,0,14.218,96.11
1325,12,4472,Pi04,Königsberg,6/16/2023,04:13:00 AM,Tetramorium caespitum,D,2,1,14.218,96.597
1326,12,319F,Pi04,Königsberg,6/16/2023,04:34:00 AM,Tetramorium caespitum,D,1,2,14.194,96.232
1327,12,2A4A,Pi04,Königsberg,6/16/2023,04:55:00 AM,Tetramorium caespitum,D,0,1,14.146,96.014
1328,12,DEFB,Pi04,Königsberg,6/16/2023,05:16:00 AM,Tetramorium caespitum,D,3,0,14.17,96.149
1329,12,7C7E,Pi04,Königsberg,6/16/2023,05:37:00 AM,Tetramorium caespitum,D,1,3,14.026,95.546
1330,12,0BAE,Pi04,Königsberg,6/16/2023,05:58:00 AM,Tetramorium caespitum,D,0,1,14.074,95.353
1331,12,D4F1,Pi04,Königsberg,6/16/2023,06:19:00 AM,Tetramorium caespitum,D,0,0,14.266,95.584
1332,12,090F,Pi04,Königsberg,6/16/2023,06:40:00 AM,Tetramorium caespitum,D,3,0,14.361,94.707
1333,12,B923,Pi04,Königsberg,6/16/2023,07:01:00 AM,Tetramorium caespitum,D,2,3,14.337,94.959
1334,12,BBA3,Pi04,Königsberg,6/16/2023,07:23:00 AM,Tetramorium caespitum,D,2,2,14.242,96.065
1335,12,46C6,Pi04,Königsberg,6/16/2023,07:44:00 AM,Tetramorium caespitum,D,1,2,14.266,96.277
1336,12,017E,Pi04,Königsberg,6/16/2023,08:05:00 AM,Tetramorium caespitum,D,4,1,14.242,96.065
1337,12,1784,Pi04,Königsberg,6/16/2023,08:26:00 AM,Tetramorium caespitum,D,2,4,14.649,95.994
1338,12,8B53,Pi04,Königsberg,6/16/2023,08:47:00 AM,Tetramorium caespitum,D,2,2,14.649,95.917
1339,12,1133,Pi04,Königsberg,6/16/2023,09:08:00 AM,Tetramorium caespitum,D,3,2,15.103,95.108
1340,12,78C0,Pi04,Königsberg,6/16/2023,09:29:00 AM,Tetramorium caespitum,D,0,3,16.701,95.162
1341,12,EBB8,Pi04,Königsberg,6/16/2023,09:50:00 AM,Tetramorium caespitum,D,4,0,19.127,89.975
1342,13,BB35,Pi05,Königsberg,6/14/2023,10:47:00 AM,Tetramorium caespitum,E,2,NA,23.614,43.419
1343,13,26ED,Pi05,Königsberg,6/14/2023,11:08:00 AM,Tetramorium caespitum,E,0,2,24.214,41.441
1344,13,96FF,Pi05,Königsberg,6/14/2023,11:29:00 AM,Tetramorium caespitum,E,0,0,23.399,42.418
1345,13,B0BE,Pi05,Königsberg,6/14/2023,11:50:00 AM,Tetramorium caespitum,E,0,0,24.472,39.414
1346,13,8720,Pi05,Königsberg,6/14/2023,12:11:00 PM,Tetramorium caespitum,E,1,0,28.676,31.6
1347,13,AB17,Pi05,Königsberg,6/14/2023,12:32:00 PM,Tetramorium caespitum,E,0,1,26.231,35.14
1348,13,F45B,Pi05,Königsberg,6/14/2023,12:53:00 PM,Tetramorium caespitum,E,0,0,26.317,32.821
1349,13,15F6,Pi05,Königsberg,6/14/2023,01:14:00 PM,Tetramorium caespitum,E,0,0,30.349,29.377
1350,13,DC87,Pi05,Königsberg,6/14/2023,01:35:00 PM,Tetramorium caespitum,E,0,0,31.036,27.961
1351,13,22,Pi05,Königsberg,6/14/2023,01:56:00 PM,Tetramorium caespitum,E,0,0,30.65,27.692
1352,13,1B3A,Pi05,Königsberg,6/14/2023,02:17:00 PM,Tetramorium caespitum,E,0,0,30.735,24.713
1353,13,17F9,Pi05,Königsberg,6/14/2023,02:38:00 PM,Tetramorium caespitum,E,0,0,33.138,22.759
1354,13,28A7,Pi05,Königsberg,6/14/2023,02:59:00 PM,Tetramorium caespitum,E,0,0,34.897,20.562
1355,13,A8DB,Pi05,Königsberg,6/14/2023,03:20:00 PM,Tetramorium caespitum,E,0,0,32.623,20.049
1356,13,8956,Pi05,Königsberg,6/14/2023,03:41:00 PM,Tetramorium caespitum,E,0,0,33.867,18.877
1357,13,7829,Pi05,Königsberg,6/14/2023,04:02:00 PM,Tetramorium caespitum,E,0,0,38.071,14.554
1358,13,FE7C,Pi05,Königsberg,6/14/2023,04:23:00 PM,Tetramorium caespitum,E,1,0,30.135,21.172
1359,13,E4A8,Pi05,Königsberg,6/14/2023,04:44:00 PM,Tetramorium caespitum,E,0,1,26.102,29.035
1360,13,9686,Pi05,Königsberg,6/14/2023,05:05:00 PM,Tetramorium caespitum,E,1,0,24.772,31.99
1361,13,1579,Pi05,Königsberg,6/14/2023,05:26:00 PM,Tetramorium caespitum,E,0,1,24.3,32.527
1362,13,805,Pi05,Königsberg,6/14/2023,05:47:00 PM,Tetramorium caespitum,E,2,0,22.713,36.459
1363,13,6C71,Pi05,Königsberg,6/14/2023,06:08:00 PM,Tetramorium caespitum,E,0,2,22.67,36.752
1364,13,03BA,Pi05,Königsberg,6/14/2023,06:29:00 PM,Tetramorium caespitum,E,0,0,22.67,37.167
1365,13,DC4C,Pi05,Königsberg,6/14/2023,06:50:00 PM,Tetramorium caespitum,E,1,0,22.241,37.729
1366,13,BFCF,Pi05,Königsberg,6/14/2023,07:11:00 PM,Tetramorium caespitum,E,0,1,22.413,37.485
1367,13,E015,Pi05,Königsberg,6/14/2023,07:32:00 PM,Tetramorium caespitum,E,0,0,22.584,37.387
1368,13,0D51,Pi05,Königsberg,6/14/2023,07:53:00 PM,Tetramorium caespitum,E,0,0,21.769,38.755
1369,13,8B6D,Pi05,Königsberg,6/14/2023,08:14:00 PM,Tetramorium caespitum,E,3,0,21.254,39.878
1370,13,E972,Pi05,Königsberg,6/14/2023,08:35:00 PM,Tetramorium caespitum,E,0,3,20.525,42.637
1371,13,47FD,Pi05,Königsberg,6/14/2023,08:56:00 PM,Tetramorium caespitum,E,0,0,20.053,43.565
1372,13,1518,Pi05,Königsberg,6/14/2023,09:17:00 PM,Tetramorium caespitum,E,1,0,19.195,45.714
1373,13,921E,Pi05,Königsberg,6/14/2023,09:38:00 PM,Tetramorium caespitum,E,1,1,18.723,46.935
1374,13,6248,Pi05,Königsberg,6/14/2023,09:59:00 PM,Tetramorium caespitum,E,0,1,18.037,48.254
1375,13,4AE0,Pi05,Königsberg,6/14/2023,10:20:00 PM,Tetramorium caespitum,E,0,0,17.265,50.916
1376,13,A464,Pi05,Königsberg,6/14/2023,10:41:00 PM,Tetramorium caespitum,E,0,0,17.136,51.526
1377,13,3ECD,Pi05,Königsberg,6/14/2023,11:02:00 PM,Tetramorium caespitum,E,0,0,17.35,52.259
1378,13,1FCA,Pi05,Königsberg,6/14/2023,11:23:00 PM,Tetramorium caespitum,E,0,0,17.093,52.454
1379,13,57F1,Pi05,Königsberg,6/14/2023,11:44:00 PM,Tetramorium caespitum,E,1,0,16.879,53.236
1380,13,7D08,Pi05,Königsberg,6/15/2023,12:05:00 AM,Tetramorium caespitum,E,1,1,15.677,55.775
1381,13,FEB6,Pi05,Königsberg,6/15/2023,12:26:00 AM,Tetramorium caespitum,E,0,1,15.034,57.827
1382,13,5462,Pi05,Königsberg,6/15/2023,12:47:00 AM,Tetramorium caespitum,E,2,0,14.476,60.733
1383,13,7487,Pi05,Königsberg,6/15/2023,01:08:00 AM,Tetramorium caespitum,E,1,2,13.704,63.199
1384,13,5FEA,Pi05,Königsberg,6/15/2023,01:29:00 AM,Tetramorium caespitum,E,0,1,13.232,65.372
1385,13,6ED9,Pi05,Königsberg,6/15/2023,01:50:00 AM,Tetramorium caespitum,E,0,0,10.872,66.398
1386,13,0CC1,Pi05,Königsberg,6/15/2023,02:11:00 AM,Tetramorium caespitum,E,0,0,10.143,70.208
1387,13,1F2F,Pi05,Königsberg,6/15/2023,02:32:00 AM,Tetramorium caespitum,E,0,0,8.642,70.818
1388,13,96EE,Pi05,Königsberg,6/15/2023,02:53:00 AM,Tetramorium caespitum,E,0,0,8.17,72.015
1389,13,8202,Pi05,Königsberg,6/15/2023,03:14:00 AM,Tetramorium caespitum,E,0,0,7.827,73.626
1390,13,F514,Pi05,Königsberg,6/15/2023,03:36:00 AM,Tetramorium caespitum,E,0,0,7.827,76.996
1391,13,9AEF,Pi05,Königsberg,6/15/2023,03:57:00 AM,Tetramorium caespitum,E,0,0,8.47,76.947
1392,13,789A,Pi05,Königsberg,6/15/2023,04:18:00 AM,Tetramorium caespitum,E,0,0,9.414,78.974
1393,13,2666,Pi05,Königsberg,6/15/2023,04:39:00 AM,Tetramorium caespitum,E,0,0,9.199,79.023
1394,13,E652,Pi05,Königsberg,6/15/2023,05:00:00 AM,Tetramorium caespitum,E,1,0,9.114,79.072
1395,13,BCF8,Pi05,Königsberg,6/15/2023,05:21:00 AM,Tetramorium caespitum,E,2,1,11.216,78.608
1396,13,9934,Pi05,Königsberg,6/15/2023,05:42:00 AM,Tetramorium caespitum,E,0,2,11.43,75.507
1397,13,4F9F,Pi05,Königsberg,6/15/2023,06:03:00 AM,Tetramorium caespitum,E,2,0,11.473,76.801
1398,13,C875,Pi05,Königsberg,6/15/2023,06:24:00 AM,Tetramorium caespitum,E,0,2,11.301,76.313
1399,13,E4F6,Pi05,Königsberg,6/15/2023,06:45:00 AM,Tetramorium caespitum,E,0,0,10.915,77.582
1400,13,CDEB,Pi05,Königsberg,6/15/2023,07:06:00 AM,Tetramorium caespitum,E,1,0,12.674,75.36
1401,13,D1D6,Pi05,Königsberg,6/15/2023,07:27:00 AM,Tetramorium caespitum,E,1,1,13.361,73.162
1402,13,E343,Pi05,Königsberg,6/15/2023,07:48:00 AM,Tetramorium caespitum,E,0,1,14.862,67.741
1403,13,9122,Pi05,Königsberg,6/15/2023,08:09:00 AM,Tetramorium caespitum,E,1,0,15.549,64.86
1404,13,A758,Pi05,Königsberg,6/15/2023,08:30:00 AM,Tetramorium caespitum,E,0,1,16.407,61.465
1405,13,A421,Pi05,Königsberg,6/15/2023,08:51:00 AM,Tetramorium caespitum,E,1,0,17.393,59.927
1406,13,8295,Pi05,Königsberg,6/15/2023,09:12:00 AM,Tetramorium caespitum,E,0,1,18.08,54.921
1407,13,0CF2,Pi05,Königsberg,6/15/2023,09:33:00 AM,Tetramorium caespitum,E,1,0,18.637,52.479
1408,13,D1B5,Pi05,Königsberg,6/15/2023,09:54:00 AM,Tetramorium caespitum,E,0,1,19.195,52.772
1409,13,38EB,Pi05,Königsberg,6/15/2023,10:15:00 AM,Tetramorium caespitum,E,0,0,21.083,46.349
1410,13,E3D8,Pi05,Königsberg,6/15/2023,10:36:00 AM,Tetramorium caespitum,E,1,0,23.828,36.239
1411,13,230F,Pi05,Königsberg,6/15/2023,10:57:00 AM,Tetramorium caespitum,E,0,1,26.317,31.453
1412,13,A3C8,Pi05,Königsberg,6/15/2023,11:18:00 AM,Tetramorium caespitum,E,0,0,26.445,31.233
1413,13,BDB5,Pi05,Königsberg,6/15/2023,11:39:00 AM,Tetramorium caespitum,E,1,0,27.132,27.937
1414,13,728E,Pi05,Königsberg,6/15/2023,12:00:00 PM,Tetramorium caespitum,E,0,1,27.947,27.57
1415,13,D3B3,Pi05,Königsberg,6/15/2023,12:21:00 PM,Tetramorium caespitum,E,0,0,28.505,24.567
1416,13,08AE,Pi05,Königsberg,6/15/2023,12:42:00 PM,Tetramorium caespitum,E,0,0,30.821,22.198
1417,13,FE61,Pi05,Königsberg,6/15/2023,01:03:00 PM,Tetramorium caespitum,E,1,0,27.26,29.524
1418,13,D029,Pi05,Königsberg,6/15/2023,01:24:00 PM,Tetramorium caespitum,E,1,1,26.102,31.77
1419,13,4927,Pi05,Königsberg,6/15/2023,01:45:00 PM,Tetramorium caespitum,E,0,1,26.531,31.331
1420,13,7E1A,Pi05,Königsberg,6/15/2023,02:06:00 PM,Tetramorium caespitum,E,0,0,27.089,33.187
1421,13,2888,Pi05,Königsberg,6/15/2023,02:27:00 PM,Tetramorium caespitum,E,0,0,27.003,27.033
1422,13,4494,Pi05,Königsberg,6/15/2023,02:48:00 PM,Tetramorium caespitum,E,0,0,26.531,29.426
1423,13,446B,Pi05,Königsberg,6/15/2023,03:09:00 PM,Tetramorium caespitum,E,0,0,26.317,29.597
1424,13,BA87,Pi05,Königsberg,6/15/2023,03:30:00 PM,Tetramorium caespitum,E,0,0,25.544,29.377
1425,13,F377,Pi05,Königsberg,6/15/2023,03:51:00 PM,Tetramorium caespitum,E,1,0,25.587,29.573
1426,13,16A2,Pi05,Königsberg,6/15/2023,04:12:00 PM,Tetramorium caespitum,E,2,1,25.587,30.037
1427,13,B977,Pi05,Königsberg,6/15/2023,04:33:00 PM,Tetramorium caespitum,E,0,2,26.66,28.913
1428,13,610,Pi05,Königsberg,6/15/2023,04:54:00 PM,Tetramorium caespitum,E,1,0,30.092,23.858
1429,13,A1AC,Pi05,Königsberg,6/15/2023,05:15:00 PM,Tetramorium caespitum,E,0,1,30.178,22.393
1430,13,3BB5,Pi05,Königsberg,6/15/2023,05:36:00 PM,Tetramorium caespitum,E,0,0,26.488,27.961
1431,13,F537,Pi05,Königsberg,6/15/2023,05:57:00 PM,Tetramorium caespitum,E,1,0,26.617,27.131
1432,13,4819,Pi05,Königsberg,6/15/2023,06:18:00 PM,Tetramorium caespitum,E,0,1,25.373,29.988
1433,13,53F1,Pi05,Königsberg,6/15/2023,06:39:00 PM,Tetramorium caespitum,E,1,0,25.201,29.67
1434,13,D8E8,Pi05,Königsberg,6/15/2023,07:00:00 PM,Tetramorium caespitum,E,0,1,24.086,32.894
1435,13,9AEE,Pi05,Königsberg,6/15/2023,07:21:00 PM,Tetramorium caespitum,E,1,0,22.498,35.849
1436,13,002C,Pi05,Königsberg,6/15/2023,07:42:00 PM,Tetramorium caespitum,E,0,1,21.211,40.684
1437,13,EAB5,Pi05,Königsberg,6/15/2023,08:03:00 PM,Tetramorium caespitum,E,0,0,20.268,44.396
1438,13,764C,Pi05,Königsberg,6/15/2023,08:24:00 PM,Tetramorium caespitum,E,0,0,19.109,46.105
1439,13,2627,Pi05,Königsberg,6/15/2023,08:45:00 PM,Tetramorium caespitum,E,0,0,17.651,48.913
1440,13,E739,Pi05,Königsberg,6/15/2023,09:06:00 PM,Tetramorium caespitum,E,0,0,17.308,50.379
1441,13,9A16,Pi05,Königsberg,6/15/2023,09:27:00 PM,Tetramorium caespitum,E,0,0,16.192,52.698
1442,13,2237,Pi05,Königsberg,6/15/2023,09:48:00 PM,Tetramorium caespitum,E,0,0,16.621,54.847
1443,13,10FF,Pi05,Königsberg,6/15/2023,10:09:00 PM,Tetramorium caespitum,E,0,0,17.222,53.529
1444,13,E4E6,Pi05,Königsberg,6/15/2023,10:30:00 PM,Tetramorium caespitum,E,0,0,17.436,53.016
1445,13,EE87,Pi05,Königsberg,6/15/2023,10:51:00 PM,Tetramorium caespitum,E,0,0,16.707,54.237
1446,13,B5DE,Pi05,Königsberg,6/15/2023,11:12:00 PM,Tetramorium caespitum,E,1,0,16.879,61.538
1447,13,C273,Pi05,Königsberg,6/15/2023,11:33:00 PM,Tetramorium caespitum,E,0,1,15.677,58.486
1448,13,DA4E,Pi05,Königsberg,6/15/2023,11:54:00 PM,Tetramorium caespitum,E,0,0,14.262,64.689
1449,13,F589,Pi05,Königsberg,6/16/2023,12:15:00 AM,Tetramorium caespitum,E,0,0,13.575,63.663
1450,13,8300,Pi05,Königsberg,6/16/2023,12:36:00 AM,Tetramorium caespitum,E,0,0,14.219,70.281
1451,13,0F05,Pi05,Königsberg,6/16/2023,12:57:00 AM,Tetramorium caespitum,E,0,0,14.862,67.399
1452,13,F47B,Pi05,Königsberg,6/16/2023,01:18:00 AM,Tetramorium caespitum,E,1,0,14.905,81.416
1453,13,AC9D,Pi05,Königsberg,6/16/2023,01:39:00 AM,Tetramorium caespitum,E,0,1,14.39,84.127
1454,13,BD30,Pi05,Königsberg,6/16/2023,02:00:00 AM,Tetramorium caespitum,E,0,0,14.262,85.348
1455,13,3D86,Pi05,Königsberg,6/16/2023,02:21:00 AM,Tetramorium caespitum,E,0,0,14.133,86.764
1456,13,526C,Pi05,Königsberg,6/16/2023,02:42:00 AM,Tetramorium caespitum,E,0,0,14.176,87.375
1457,13,0,Pi05,Königsberg,6/16/2023,03:03:00 AM,Tetramorium caespitum,E,1,0,14.219,88.083
1458,13,B8F8,Pi05,Königsberg,6/16/2023,03:24:00 AM,Tetramorium caespitum,E,0,1,14.262,88.327
1459,13,BC43,Pi05,Königsberg,6/16/2023,03:45:00 AM,Tetramorium caespitum,E,1,0,14.262,88.498
1460,13,48C0,Pi05,Königsberg,6/16/2023,04:06:00 AM,Tetramorium caespitum,E,1,1,14.004,88.645
1461,13,B925,Pi05,Königsberg,6/16/2023,04:27:00 AM,Tetramorium caespitum,E,0,1,14.004,88.767
1462,13,5E+080,Pi05,Königsberg,6/16/2023,04:48:00 AM,Tetramorium caespitum,E,0,0,13.961,88.987
1463,13,6BE7,Pi05,Königsberg,6/16/2023,05:09:00 AM,Tetramorium caespitum,E,0,0,13.876,89.011
1464,13,BDD9,Pi05,Königsberg,6/16/2023,05:31:00 AM,Tetramorium caespitum,E,1,0,13.79,88.571
1465,13,7328,Pi05,Königsberg,6/16/2023,05:52:00 AM,Tetramorium caespitum,E,0,1,13.747,88.425
1466,13,3070,Pi05,Königsberg,6/16/2023,06:13:00 AM,Tetramorium caespitum,E,1,0,13.918,88.425
1467,13,BCC8,Pi05,Königsberg,6/16/2023,06:34:00 AM,Tetramorium caespitum,E,2,1,14.09,88.132
1468,13,ED9B,Pi05,Königsberg,6/16/2023,06:55:00 AM,Tetramorium caespitum,E,0,2,14.004,87.839
1469,13,EFD9,Pi05,Königsberg,6/16/2023,07:16:00 AM,Tetramorium caespitum,E,0,0,13.961,88.62
1470,13,689D,Pi05,Königsberg,6/16/2023,07:37:00 AM,Tetramorium caespitum,E,0,0,14.047,88.987
1471,13,C37A,Pi05,Königsberg,6/16/2023,07:58:00 AM,Tetramorium caespitum,E,0,0,14.09,89.206
