,ID,Session,Pi,Location,Date,Time,Species,Nest,Activity,Activity_t1,Temperature,Humidity
567,6,BE1C,Pi03,Königsberg,5/16/2023,09:03:00 AM,Formica cinerea,B,1,2,11.759,85.666
568,6,26000000000,Pi03,Königsberg,5/16/2023,09:24:00 AM,Formica cinerea,B,4,1,11.88,85.775
569,6,CE51,Pi03,Königsberg,5/16/2023,09:45:00 AM,Formica cinerea,B,1,4,12.001,85.243
570,6,B10C,Pi03,Königsberg,5/16/2023,10:06:00 AM,Formica cinerea,B,3,1,11.977,83.709
571,6,B751,Pi03,Königsberg,5/16/2023,10:27:00 AM,Formica cinerea,B,4,3,12.074,83.489
572,6,9752,Pi03,Königsberg,5/16/2023,10:48:00 AM,Formica cinerea,B,8,4,12.268,83.372
573,6,DF4C,Pi03,Königsberg,5/16/2023,11:09:00 AM,Formica cinerea,B,3,8,12.34,83.847
574,6,EBB6,Pi03,Königsberg,5/16/2023,11:30:00 AM,Formica cinerea,B,4,3,12.968,79.992
575,6,D372,Pi03,Königsberg,5/16/2023,11:51:00 AM,Formica cinerea,B,8,4,15.031,71.045
576,6,C16A,Pi03,Königsberg,5/16/2023,12:12:00 PM,Formica cinerea,B,7,8,13.93,76.011
577,6,7DE2,Pi03,Königsberg,5/16/2023,12:33:00 PM,Formica cinerea,B,6,7,13.497,76.089
578,6,EFF9,Pi03,Königsberg,5/16/2023,12:54:00 PM,Formica cinerea,B,6,6,14.242,71.75
579,6,33DD,Pi03,Königsberg,5/16/2023,01:15:00 PM,Formica cinerea,B,7,6,14.433,73.578
580,6,9062,Pi03,Königsberg,5/16/2023,01:36:00 PM,Formica cinerea,B,5,7,17.605,60.515
581,6,1B58,Pi03,Königsberg,5/16/2023,01:57:00 PM,Formica cinerea,B,11,5,19.698,54.155
582,6,DA9A,Pi03,Königsberg,5/16/2023,02:18:00 PM,Formica cinerea,B,7,11,21.079,49.724
583,6,800000000000,Pi03,Königsberg,5/16/2023,02:39:00 PM,Formica cinerea,B,12,7,20.269,46.424
584,6,1E0B,Pi03,Königsberg,5/16/2023,03:00:00 PM,Formica cinerea,B,15,12,21.175,43.946
585,6,C627,Pi03,Königsberg,5/16/2023,03:21:00 PM,Formica cinerea,B,9,15,21.891,39.301
586,6,5C09,Pi03,Königsberg,5/16/2023,03:42:00 PM,Formica cinerea,B,10,9,23.352,34.774
587,6,7E+059,Pi03,Königsberg,5/16/2023,04:03:00 PM,Formica cinerea,B,12,10,22.226,36.714
588,6,D41F,Pi03,Königsberg,5/16/2023,04:24:00 PM,Formica cinerea,B,10,12,22.729,36.302
589,6,F5C0,Pi03,Königsberg,5/16/2023,04:45:00 PM,Formica cinerea,B,10,10,23.448,29.766
590,6,E1F1,Pi03,Königsberg,5/16/2023,05:06:00 PM,Formica cinerea,B,10,10,23.28,32.769
591,6,BACA,Pi03,Königsberg,5/16/2023,05:27:00 PM,Formica cinerea,B,10,10,20.936,38.189
592,6,1FBB,Pi03,Königsberg,5/16/2023,05:48:00 PM,Formica cinerea,B,9,10,21.557,32.016
593,6,92CE,Pi03,Königsberg,5/16/2023,06:09:00 PM,Formica cinerea,B,12,9,22.011,32.622
594,6,6FC6,Pi03,Königsberg,5/16/2023,06:30:00 PM,Formica cinerea,B,7,12,19.008,35.085
595,6,CFEF,Pi03,Königsberg,5/16/2023,06:51:00 PM,Formica cinerea,B,8,7,15.055,48.711
596,6,083C,Pi03,Königsberg,5/16/2023,07:12:00 PM,Formica cinerea,B,7,8,14.577,46.219
597,6,824E,Pi03,Königsberg,5/16/2023,07:33:00 PM,Formica cinerea,B,5,7,13.642,45.759
598,6,27C9,Pi03,Königsberg,5/16/2023,07:54:00 PM,Formica cinerea,B,6,5,12.992,51.88
599,6,139D,Pi03,Königsberg,5/16/2023,08:15:00 PM,Formica cinerea,B,7,6,11.977,55.579
600,6,33F7,Pi03,Königsberg,5/16/2023,08:36:00 PM,Formica cinerea,B,5,7,9.903,63.798
601,6,E7A5,Pi03,Königsberg,5/16/2023,08:57:00 PM,Formica cinerea,B,9,5,9.188,68.853
602,6,9DA9,Pi03,Königsberg,5/16/2023,09:18:00 PM,Formica cinerea,B,5,9,7.544,72.902
603,6,68B6,Pi03,Königsberg,5/16/2023,09:39:00 PM,Formica cinerea,B,4,5,6.458,79.405
604,6,1FC5,Pi03,Königsberg,5/16/2023,10:00:00 PM,Formica cinerea,B,3,4,5.796,81.946
605,6,FC12,Pi03,Königsberg,5/16/2023,10:21:00 PM,Formica cinerea,B,4,3,4.947,86.551
606,6,2FFC,Pi03,Königsberg,5/16/2023,10:42:00 PM,Formica cinerea,B,3,4,4.506,88.774
607,6,DED5,Pi03,Königsberg,5/16/2023,11:03:00 PM,Formica cinerea,B,3,3,3.906,91.024
608,6,780000000,Pi03,Königsberg,5/16/2023,11:24:00 PM,Formica cinerea,B,2,3,3.643,91.807
609,6,93F2,Pi03,Königsberg,5/16/2023,11:45:00 PM,Formica cinerea,B,2,2,3.406,92.741
610,6,ABC4,Pi03,Königsberg,5/17/2023,12:06:00 AM,Formica cinerea,B,2,2,4.61,87.651
611,6,6488,Pi03,Königsberg,5/17/2023,12:27:00 AM,Formica cinerea,B,2,2,4.688,86.488
612,6,8A12,Pi03,Königsberg,5/17/2023,12:48:00 AM,Formica cinerea,B,0,2,5.411,84.901
613,6,6F79,Pi03,Königsberg,5/17/2023,01:09:00 AM,Formica cinerea,B,2,0,5.437,86.308
614,6,A0C0,Pi03,Königsberg,5/17/2023,01:30:00 AM,Formica cinerea,B,0,2,5.488,87.121
615,6,8294,Pi03,Königsberg,5/17/2023,01:51:00 AM,Formica cinerea,B,1,0,5.36,88.553
616,6,0A59,Pi03,Königsberg,5/17/2023,02:12:00 AM,Formica cinerea,B,0,1,5.154,89.42
617,6,82DF,Pi03,Königsberg,5/17/2023,02:33:00 AM,Formica cinerea,B,0,0,4.921,91.084
618,6,2558,Pi03,Königsberg,5/17/2023,02:54:00 AM,Formica cinerea,B,0,0,4.844,91.919
619,6,046B,Pi03,Königsberg,5/17/2023,03:15:00 AM,Formica cinerea,B,0,0,4.688,92.18
620,6,FAE9,Pi03,Königsberg,5/17/2023,03:36:00 AM,Formica cinerea,B,2,0,4.428,93.459
621,6,8E+071,Pi03,Königsberg,5/17/2023,03:57:00 AM,Formica cinerea,B,0,2,4.376,94.906
622,6,576,Pi03,Königsberg,5/17/2023,04:19:00 AM,Formica cinerea,B,1,0,5.488,92.389
623,6,C771,Pi03,Königsberg,5/17/2023,04:40:00 AM,Formica cinerea,B,2,1,5.949,91.02
624,6,444E,Pi03,Königsberg,5/17/2023,05:01:00 AM,Formica cinerea,B,0,2,5.847,89.34
625,6,48BD,Pi03,Königsberg,5/17/2023,05:22:00 AM,Formica cinerea,B,0,0,5.154,93.477
626,6,30FF,Pi03,Königsberg,5/17/2023,05:43:00 AM,Formica cinerea,B,0,0,5.231,92.973
627,6,550F,Pi03,Königsberg,5/17/2023,06:04:00 AM,Formica cinerea,B,0,0,5.179,94.405
628,6,DE48,Pi03,Königsberg,5/17/2023,06:25:00 AM,Formica cinerea,B,0,0,5.539,94.402
629,6,F69A,Pi03,Königsberg,5/17/2023,06:46:00 AM,Formica cinerea,B,2,0,6.026,93.883
630,6,54DB,Pi03,Königsberg,5/17/2023,07:07:00 AM,Formica cinerea,B,2,2,10.687,78.539
631,6,5DEB,Pi03,Königsberg,5/17/2023,07:28:00 AM,Formica cinerea,B,3,2,12.485,73.866
632,6,0,Pi03,Königsberg,5/17/2023,07:49:00 AM,Formica cinerea,B,2,3,14.002,61.241
633,6,A2AD,Pi03,Königsberg,5/17/2023,08:10:00 AM,Formica cinerea,B,2,2,12.05,73.414
634,6,95A5,Pi03,Königsberg,5/17/2023,08:31:00 AM,Formica cinerea,B,6,2,13.497,61.276
635,6,64FD,Pi03,Königsberg,5/17/2023,08:52:00 AM,Formica cinerea,B,5,6,14.026,57.995
636,6,DFFD,Pi03,Königsberg,5/17/2023,09:13:00 AM,Formica cinerea,B,4,5,17.558,44.601
637,6,5833,Pi03,Königsberg,5/17/2023,09:34:00 AM,Formica cinerea,B,12,4,19.555,41.639
638,6,BC98,Pi03,Königsberg,5/17/2023,09:55:00 AM,Formica cinerea,B,9,12,19.127,43.002
639,6,77DC,Pi03,Königsberg,5/17/2023,10:16:00 AM,Formica cinerea,B,9,9,21.509,38.183
640,6,BE9F,Pi03,Königsberg,5/17/2023,10:37:00 AM,Formica cinerea,B,8,9,22.848,32.531
641,6,BDA2,Pi03,Königsberg,5/17/2023,10:58:00 AM,Formica cinerea,B,12,8,22.609,34.305
642,6,B90F,Pi03,Königsberg,5/17/2023,11:19:00 AM,Formica cinerea,B,1,12,,
643,7,F2CF,Pi02,Königsberg,6/14/2023,12:55:00 PM,Formica cinerea,C,1,NA,29.765,28.917
644,7,9D2C,Pi02,Königsberg,6/14/2023,01:16:00 PM,Formica cinerea,C,0,1,28.99,29.984
645,7,8703,Pi02,Königsberg,6/14/2023,01:37:00 PM,Formica cinerea,C,0,0,29.54,29.104
646,7,10CE,Pi02,Königsberg,6/14/2023,01:58:00 PM,Formica cinerea,C,0,0,30.394,29.653
647,7,2622,Pi02,Königsberg,6/14/2023,02:19:00 PM,Formica cinerea,C,1,0,28.891,27.269
648,7,375E,Pi02,Königsberg,6/14/2023,02:40:00 PM,Formica cinerea,C,0,1,30.672,25.846
649,7,F001,Pi02,Königsberg,6/14/2023,03:01:00 PM,Formica cinerea,C,0,0,30.318,25.994
650,7,AC24,Pi02,Königsberg,6/14/2023,03:22:00 PM,Formica cinerea,C,2,0,31.51,22.941
651,7,576D,Pi02,Königsberg,6/14/2023,03:43:00 PM,Formica cinerea,C,1,2,31.714,22.393
652,7,B44E,Pi02,Königsberg,6/14/2023,04:04:00 PM,Formica cinerea,C,0,1,31.663,20.914
653,7,476F,Pi02,Königsberg,6/14/2023,04:25:00 PM,Formica cinerea,C,3,0,29.165,23.971
654,7,AC9A,Pi02,Königsberg,6/14/2023,04:46:00 PM,Formica cinerea,C,4,3,26.036,31.872
655,7,E5DC,Pi02,Königsberg,6/14/2023,05:07:00 PM,Formica cinerea,C,5,4,25.453,32.964
656,7,88F4,Pi02,Königsberg,6/14/2023,05:28:00 PM,Formica cinerea,C,5,5,24.195,35.186
657,7,66B0,Pi02,Königsberg,6/14/2023,05:49:00 PM,Formica cinerea,C,7,5,23.521,36.644
658,7,B395,Pi02,Königsberg,6/14/2023,06:10:00 PM,Formica cinerea,C,6,7,23.328,37.417
659,7,48000000,Pi02,Königsberg,6/14/2023,06:31:00 PM,Formica cinerea,C,6,6,23.088,37.853
660,7,9605,Pi02,Königsberg,6/14/2023,06:52:00 PM,Formica cinerea,C,6,6,22.992,38.303
661,7,31A0,Pi02,Königsberg,6/14/2023,07:13:00 PM,Formica cinerea,C,5,6,22.992,39.614
662,7,55B4,Pi02,Königsberg,6/14/2023,07:34:00 PM,Formica cinerea,C,3,5,22.944,39.38
663,7,B965,Pi02,Königsberg,6/14/2023,07:55:00 PM,Formica cinerea,C,4,3,22.274,40.613
664,7,5A9F,Pi02,Königsberg,6/14/2023,08:16:00 PM,Formica cinerea,C,2,4,21.366,42.682
665,7,B682,Pi02,Königsberg,6/14/2023,08:37:00 PM,Formica cinerea,C,2,2,20.913,44.429
666,7,F31A,Pi02,Königsberg,6/14/2023,08:58:00 PM,Formica cinerea,C,1,2,20.103,46.562
667,7,B422,Pi02,Königsberg,6/14/2023,09:19:00 PM,Formica cinerea,C,3,1,19.674,48.406
668,7,FFAC,Pi02,Königsberg,6/14/2023,09:40:00 PM,Formica cinerea,C,2,3,19.318,49.083
669,7,A60E,Pi02,Königsberg,6/14/2023,10:01:00 PM,Formica cinerea,C,3,2,18.461,51.966
670,7,F88C,Pi02,Königsberg,6/14/2023,10:22:00 PM,Formica cinerea,C,4,3,18.152,53.377
671,7,F12F,Pi02,Königsberg,6/14/2023,10:43:00 PM,Formica cinerea,C,4,4,17.843,55.454
672,7,78AC,Pi02,Königsberg,6/14/2023,11:04:00 PM,Formica cinerea,C,4,4,17.772,55.382
673,7,7815,Pi02,Königsberg,6/14/2023,11:25:00 PM,Formica cinerea,C,3,4,17.582,55.14
674,7,C71A,Pi02,Königsberg,6/14/2023,11:46:00 PM,Formica cinerea,C,3,3,17.13,56.994
675,7,DAAA,Pi02,Königsberg,6/15/2023,12:07:00 AM,Formica cinerea,C,3,3,16.654,57.528
676,7,D09F,Pi02,Königsberg,6/15/2023,12:28:00 AM,Formica cinerea,C,0,3,15.605,60.64
677,7,2A32,Pi02,Königsberg,6/15/2023,12:49:00 AM,Formica cinerea,C,1,0,14.984,63.209
678,7,79ED,Pi02,Königsberg,6/15/2023,01:10:00 AM,Formica cinerea,C,2,1,14.409,65.489
679,7,91DA,Pi02,Königsberg,6/15/2023,01:31:00 AM,Formica cinerea,C,0,2,12.871,70.118
680,7,9000,Pi02,Königsberg,6/15/2023,01:52:00 AM,Formica cinerea,C,0,0,12.195,70.388
681,7,E4D7,Pi02,Königsberg,6/15/2023,02:13:00 AM,Formica cinerea,C,1,0,11.346,73.329
682,7,AA73,Pi02,Königsberg,6/15/2023,02:34:00 AM,Formica cinerea,C,1,1,11.078,74.366
683,7,8652,Pi02,Königsberg,6/15/2023,02:55:00 AM,Formica cinerea,C,0,1,10.638,77.074
684,7,4399,Pi02,Königsberg,6/15/2023,03:16:00 AM,Formica cinerea,C,1,0,10.075,78.98
685,7,F18C,Pi02,Königsberg,6/15/2023,03:37:00 AM,Formica cinerea,C,1,1,10.026,81.57
686,7,FBE0,Pi02,Königsberg,6/15/2023,03:58:00 AM,Formica cinerea,C,0,1,9.682,81.331
687,7,A519,Pi02,Königsberg,6/15/2023,04:19:00 AM,Formica cinerea,C,0,0,9.558,83.314
688,7,878,Pi02,Königsberg,6/15/2023,04:40:00 AM,Formica cinerea,C,0,0,9.312,82.75
689,7,189A,Pi02,Königsberg,6/15/2023,05:01:00 AM,Formica cinerea,C,1,0,9.731,86.139
690,7,2E0A,Pi02,Königsberg,6/15/2023,05:22:00 AM,Formica cinerea,C,1,1,11.102,83.294
691,7,B8CF,Pi02,Königsberg,6/15/2023,05:43:00 AM,Formica cinerea,C,1,1,11.37,80.788
692,7,BCD8,Pi02,Königsberg,6/15/2023,06:04:00 AM,Formica cinerea,C,0,1,11.759,81.472
693,7,B4CF,Pi02,Königsberg,6/15/2023,06:25:00 AM,Formica cinerea,C,0,0,12.025,80.442
694,7,8199,Pi02,Königsberg,6/15/2023,06:46:00 AM,Formica cinerea,C,2,0,12.582,81.002
695,7,9339,Pi02,Königsberg,6/15/2023,07:07:00 AM,Formica cinerea,C,1,2,14.194,77.935
696,7,440A,Pi02,Königsberg,6/15/2023,07:28:00 AM,Formica cinerea,C,4,1,17.463,64.758
697,7,2714,Pi02,Königsberg,6/15/2023,07:50:00 AM,Formica cinerea,C,3,4,20.174,55.737
698,7,1B18,Pi02,Königsberg,6/15/2023,08:11:00 AM,Formica cinerea,C,1,3,20.246,54.481
699,7,F561,Pi02,Königsberg,6/15/2023,08:32:00 AM,Formica cinerea,C,1,1,20.15,52.481
700,7,3209,Pi02,Königsberg,6/15/2023,08:53:00 AM,Formica cinerea,C,2,1,21.987,50.412
701,7,5866,Pi02,Königsberg,6/15/2023,09:14:00 AM,Formica cinerea,C,3,2,24.702,41.172
702,7,EED2,Pi02,Königsberg,6/15/2023,09:35:00 AM,Formica cinerea,C,1,3,24.171,41.113
703,7,3458,Pi02,Königsberg,6/15/2023,09:56:00 AM,Formica cinerea,C,1,1,23.641,43.654
704,7,08F3,Pi02,Königsberg,6/15/2023,10:17:00 AM,Formica cinerea,C,0,1,28.642,30.399
705,7,3ED3,Pi02,Königsberg,6/15/2023,10:38:00 AM,Formica cinerea,C,1,0,29.065,28.93
706,7,FD93,Pi02,Königsberg,6/15/2023,10:59:00 AM,Formica cinerea,C,0,1,30.925,26.107
707,7,3634,Pi02,Königsberg,6/15/2023,11:20:00 AM,Formica cinerea,C,3,0,29.916,27.553
708,7,9E+097,Pi02,Königsberg,6/15/2023,11:41:00 AM,Formica cinerea,C,0,3,30.091,26.323
709,7,F3E2,Pi02,Königsberg,6/15/2023,12:02:00 PM,Formica cinerea,C,1,0,28.916,26.995
710,7,A8CA,Pi02,Königsberg,6/15/2023,12:23:00 PM,Formica cinerea,C,0,1,29.14,27.459
711,7,8161,Pi02,Königsberg,6/15/2023,12:44:00 PM,Formica cinerea,C,0,0,31.561,24.482
712,7,DE1C,Pi02,Königsberg,6/15/2023,01:05:00 PM,Formica cinerea,C,3,0,29.215,28.839
713,7,B4FB,Pi02,Königsberg,6/15/2023,01:26:00 PM,Formica cinerea,C,2,3,27.505,31.797
714,7,E5F6,Pi02,Königsberg,6/15/2023,01:47:00 PM,Formica cinerea,C,2,2,28.147,29.471
715,7,DABD,Pi02,Königsberg,6/15/2023,02:08:00 PM,Formica cinerea,C,4,2,28.122,31.647
716,7,C062,Pi02,Königsberg,6/15/2023,02:29:00 PM,Formica cinerea,C,0,4,28.023,27.786
717,7,5FF3,Pi02,Königsberg,6/15/2023,02:50:00 PM,Formica cinerea,C,4,0,27.407,28.388
718,7,58BE,Pi02,Königsberg,6/15/2023,03:11:00 PM,Formica cinerea,C,0,4,27.579,28.436
719,7,8240,Pi02,Königsberg,6/15/2023,03:32:00 PM,Formica cinerea,C,2,0,26.5,30.357
720,7,E79E,Pi02,Königsberg,6/15/2023,03:53:00 PM,Formica cinerea,C,3,2,26.109,28.729
721,7,B117,Pi02,Königsberg,6/15/2023,04:14:00 PM,Formica cinerea,C,2,3,26.134,29.716
722,7,E372,Pi02,Königsberg,6/15/2023,04:35:00 PM,Formica cinerea,C,4,2,26.671,30.201
723,7,D0CE,Pi02,Königsberg,6/15/2023,04:56:00 PM,Formica cinerea,C,3,4,29.941,25.966
724,7,8D4A,Pi02,Königsberg,6/15/2023,05:17:00 PM,Formica cinerea,C,4,3,29.59,24.971
725,7,3112,Pi02,Königsberg,6/15/2023,05:38:00 PM,Formica cinerea,C,1,4,27.727,28.208
726,7,BCE4,Pi02,Königsberg,6/15/2023,05:59:00 PM,Formica cinerea,C,2,1,26.28,29.66
727,7,A894,Pi02,Königsberg,6/15/2023,06:20:00 PM,Formica cinerea,C,3,2,25.671,28.966
728,7,EA94,Pi02,Königsberg,6/15/2023,06:41:00 PM,Formica cinerea,C,3,3,25.186,30.213
729,7,89D0,Pi02,Königsberg,6/15/2023,07:02:00 PM,Formica cinerea,C,2,3,23.617,34.466
730,7,9A7D,Pi02,Königsberg,6/15/2023,07:23:00 PM,Formica cinerea,C,3,2,22.8,37.955
731,7,1B78,Pi02,Königsberg,6/15/2023,07:44:00 PM,Formica cinerea,C,2,3,20.627,45.066
732,7,024F,Pi02,Königsberg,6/15/2023,08:05:00 PM,Formica cinerea,C,0,2,19.746,48.667
733,7,94DB,Pi02,Königsberg,6/15/2023,08:26:00 PM,Formica cinerea,C,2,0,19.365,49.278
734,7,79A9,Pi02,Königsberg,6/15/2023,08:47:00 PM,Formica cinerea,C,3,2,17.819,52.527
735,7,4DB5,Pi02,Königsberg,6/15/2023,09:08:00 PM,Formica cinerea,C,3,3,17.796,53.357
736,7,5BD3,Pi02,Königsberg,6/15/2023,09:29:00 PM,Formica cinerea,C,3,3,16.534,55.87
737,7,BDC5,Pi02,Königsberg,6/15/2023,09:50:00 PM,Formica cinerea,C,3,3,17.13,58.086
738,7,6536,Pi02,Königsberg,6/15/2023,10:11:00 PM,Formica cinerea,C,3,3,17.605,56.488
739,7,904A,Pi02,Königsberg,6/15/2023,10:32:00 PM,Formica cinerea,C,3,3,17.724,55.099
740,7,5FA7,Pi02,Königsberg,6/15/2023,10:53:00 PM,Formica cinerea,C,3,3,17.463,57.349
741,7,6DFE,Pi02,Königsberg,6/15/2023,11:14:00 PM,Formica cinerea,C,1,3,17.415,62.819
742,7,349C,Pi02,Königsberg,6/15/2023,11:35:00 PM,Formica cinerea,C,4,1,16.939,64.105
743,7,E947,Pi02,Königsberg,6/15/2023,11:56:00 PM,Formica cinerea,C,0,4,16.058,65.221
744,7,A8AF,Pi02,Königsberg,6/16/2023,12:17:00 AM,Formica cinerea,C,2,0,14.697,70.091
745,7,4EE6,Pi02,Königsberg,6/16/2023,12:38:00 AM,Formica cinerea,C,1,2,14.721,71.786
746,7,B139,Pi02,Königsberg,6/16/2023,12:59:00 AM,Formica cinerea,C,1,1,15.724,71.493
747,7,9383,Pi02,Königsberg,6/16/2023,01:20:00 AM,Formica cinerea,C,1,1,15.605,85.682
748,7,5699,Pi02,Königsberg,6/16/2023,01:41:00 AM,Formica cinerea,C,0,1,14.912,93.345
749,7,30F8,Pi02,Königsberg,6/16/2023,02:02:00 AM,Formica cinerea,C,0,0,14.625,95.602
750,7,040D,Pi02,Königsberg,6/16/2023,02:23:00 AM,Formica cinerea,C,0,0,14.673,96.18
751,7,1310,Pi02,Königsberg,6/16/2023,02:44:00 AM,Formica cinerea,C,2,0,14.768,96.565
752,7,1311,Pi02,Königsberg,6/16/2023,03:05:00 AM,Formica cinerea,C,3,2,14.768,96.974
753,7,50FE,Pi02,Königsberg,6/16/2023,03:26:00 AM,Formica cinerea,C,0,3,14.792,97.109
754,7,D4A1,Pi02,Königsberg,6/16/2023,03:47:00 AM,Formica cinerea,C,2,0,14.673,97.204
755,7,282A,Pi02,Königsberg,6/16/2023,04:08:00 AM,Formica cinerea,C,1,2,14.505,97.262
756,7,2065,Pi02,Königsberg,6/16/2023,04:29:00 AM,Formica cinerea,C,0,1,14.409,97.695
757,7,911A,Pi02,Königsberg,6/16/2023,04:50:00 AM,Formica cinerea,C,2,0,14.457,97.733
758,7,5C3C,Pi02,Königsberg,6/16/2023,05:11:00 AM,Formica cinerea,C,0,2,14.457,97.911
759,7,7C80,Pi02,Königsberg,6/16/2023,05:32:00 AM,Formica cinerea,C,0,0,14.266,97.757
760,7,6210,Pi02,Königsberg,6/16/2023,05:53:00 AM,Formica cinerea,C,0,0,14.218,97.49
761,7,2354,Pi02,Königsberg,6/16/2023,06:14:00 AM,Formica cinerea,C,0,0,14.577,97.74
762,7,2604,Pi02,Königsberg,6/16/2023,06:35:00 AM,Formica cinerea,C,1,0,14.649,96.866
763,7,1699,Pi02,Königsberg,6/16/2023,06:56:00 AM,Formica cinerea,C,1,1,14.577,96.872
764,7,65D0,Pi02,Königsberg,6/16/2023,07:17:00 AM,Formica cinerea,C,3,1,14.409,97.924
765,7,6656,Pi02,Königsberg,6/16/2023,07:38:00 AM,Formica cinerea,C,1,3,14.481,97.994
766,7,3D55,Pi02,Königsberg,6/16/2023,07:59:00 AM,Formica cinerea,C,1,1,14.553,98.141
767,7,7D0B,Pi02,Königsberg,6/16/2023,08:20:00 AM,Formica cinerea,C,1,1,14.792,98.002
768,7,79D5,Pi02,Königsberg,6/16/2023,08:41:00 AM,Formica cinerea,C,1,1,14.888,97.109
769,7,C39A,Pi02,Königsberg,6/16/2023,09:02:00 AM,Formica cinerea,C,5,1,15.079,97.723
770,7,6B7C,Pi02,Königsberg,6/16/2023,09:23:00 AM,Formica cinerea,C,4,5,15.796,98.325
771,7,BC74,Pi02,Königsberg,6/16/2023,09:44:00 AM,Formica cinerea,C,2,4,18.319,91.811
772,7,F15F,Pi02,Königsberg,6/16/2023,10:05:00 AM,Formica cinerea,C,5,2,17.486,91.417
773,8,D351,Pi03,Königsberg,6/14/2023,01:23:00 PM,Formica cinerea,D,6,NA,30.091,29.08
774,8,14B1,Pi03,Königsberg,6/14/2023,01:44:00 PM,Formica cinerea,D,3,6,30.066,29.49
775,8,7DD1,Pi03,Königsberg,6/14/2023,02:05:00 PM,Formica cinerea,D,1,3,31.23,26.822
776,8,56F2,Pi03,Königsberg,6/14/2023,02:26:00 PM,Formica cinerea,D,2,1,29.49,27.658
777,8,410E,Pi03,Königsberg,6/14/2023,02:47:00 PM,Formica cinerea,D,0,2,32.201,23.477
778,8,7F92,Pi03,Königsberg,6/14/2023,03:08:00 PM,Formica cinerea,D,0,0,31.408,26.836
779,8,64FB,Pi03,Königsberg,6/14/2023,03:29:00 PM,Formica cinerea,D,1,0,30.798,22.895
780,8,79CD,Pi03,Königsberg,6/14/2023,03:50:00 PM,Formica cinerea,D,1,1,32.691,19.845
781,8,9D3D,Pi03,Königsberg,6/14/2023,04:11:00 PM,Formica cinerea,D,0,1,31.842,20.784
782,8,98EC,Pi03,Königsberg,6/14/2023,04:32:00 PM,Formica cinerea,D,30,0,27.014,29.856
783,8,296E,Pi03,Königsberg,6/14/2023,04:53:00 PM,Formica cinerea,D,30,30,25.793,32.591
784,8,D34D,Pi03,Königsberg,6/14/2023,05:14:00 PM,Formica cinerea,D,30,30,25.355,33.626
785,8,6021,Pi03,Königsberg,6/14/2023,05:35:00 PM,Formica cinerea,D,30,30,24.026,36.132
786,8,8EDB,Pi03,Königsberg,6/14/2023,05:56:00 PM,Formica cinerea,D,30,30,23.497,36.906
787,8,6F44,Pi03,Königsberg,6/14/2023,06:17:00 PM,Formica cinerea,D,30,30,23.184,38.126
788,8,9AF2,Pi03,Königsberg,6/14/2023,06:38:00 PM,Formica cinerea,D,30,30,22.92,38.033
789,8,BAEE,Pi03,Königsberg,6/14/2023,06:59:00 PM,Formica cinerea,D,30,30,22.705,39.354
790,8,420000000,Pi03,Königsberg,6/14/2023,07:20:00 PM,Formica cinerea,D,30,30,22.896,40.322
791,8,940000,Pi03,Königsberg,6/14/2023,07:41:00 PM,Formica cinerea,D,30,30,22.729,40.206
792,8,9C7F,Pi03,Königsberg,6/14/2023,08:02:00 PM,Formica cinerea,D,30,30,21.509,42.795
793,8,732B,Pi03,Königsberg,6/14/2023,08:23:00 PM,Formica cinerea,D,30,30,21.127,44.838
794,8,CF8A,Pi03,Königsberg,6/14/2023,08:44:00 PM,Formica cinerea,D,30,30,20.698,46.191
795,8,17AD,Pi03,Königsberg,6/14/2023,09:05:00 PM,Formica cinerea,D,30,30,19.817,47.919
796,8,C07F,Pi03,Königsberg,6/14/2023,09:26:00 PM,Formica cinerea,D,30,30,19.389,50.003
797,8,76CF,Pi03,Königsberg,6/14/2023,09:47:00 PM,Formica cinerea,D,30,30,18.675,52.275
798,8,96D2,Pi03,Königsberg,6/14/2023,10:08:00 PM,Formica cinerea,D,30,30,18.343,54.545
799,8,788C,Pi03,Königsberg,6/14/2023,10:29:00 PM,Formica cinerea,D,30,30,18.081,54.415
800,8,6F7F,Pi03,Königsberg,6/14/2023,10:50:00 PM,Formica cinerea,D,30,30,17.748,56.235
801,8,B157,Pi03,Königsberg,6/14/2023,11:11:00 PM,Formica cinerea,D,30,30,17.653,56.587
802,8,D4B6,Pi03,Königsberg,6/14/2023,11:32:00 PM,Formica cinerea,D,30,30,17.225,57.313
803,8,6FA4,Pi03,Königsberg,6/14/2023,11:53:00 PM,Formica cinerea,D,30,30,16.939,57.996
804,8,6B12,Pi03,Königsberg,6/15/2023,12:14:00 AM,Formica cinerea,D,30,30,16.415,59.543
805,8,37A8,Pi03,Königsberg,6/15/2023,12:35:00 AM,Formica cinerea,D,30,30,15.27,62.518
806,8,7B6B,Pi03,Königsberg,6/15/2023,12:56:00 AM,Formica cinerea,D,30,30,14.697,64.837
807,8,4A11,Pi03,Königsberg,6/15/2023,01:17:00 AM,Formica cinerea,D,30,30,13.161,69.629
808,8,BD47,Pi03,Königsberg,6/15/2023,01:38:00 AM,Formica cinerea,D,30,30,12.485,72.203
809,8,671F,Pi03,Königsberg,6/15/2023,01:59:00 AM,Formica cinerea,D,30,30,11.88,72.508
810,8,B161,Pi03,Königsberg,6/15/2023,02:20:00 AM,Formica cinerea,D,30,30,10.956,76.975
